algo,env,seed,step,metric,value
ppo,InvertedDoublePendulum-v5,42,55,loss,14.305685319503148
ppo,InvertedDoublePendulum-v5,42,56,loss,15.787244955698648
ppo,InvertedDoublePendulum-v5,42,57,loss,17.748808217048644
ppo,InvertedDoublePendulum-v5,42,58,loss,18.035559806227685
ppo,InvertedDoublePendulum-v5,42,59,loss,19.17850906451543
ppo,InvertedDoublePendulum-v5,42,60,loss,16.634371305505436
ppo,InvertedDoublePendulum-v5,42,61,loss,17.324150522549946
ppo,InvertedDoublePendulum-v5,42,62,loss,12.636392450332641
ppo,InvertedDoublePendulum-v5,42,63,loss,14.936366006731987
ppo,InvertedDoublePendulum-v5,42,64,loss,17.91545834938685
ppo,InvertedDoublePendulum-v5,42,65,loss,15.669380736351012
ppo,InvertedDoublePendulum-v5,42,66,loss,17.555610672632852
ppo,InvertedDoublePendulum-v5,42,67,loss,12.382643675804138
ppo,InvertedDoublePendulum-v5,42,68,loss,19.354057670632997
ppo,InvertedDoublePendulum-v5,42,69,loss,13.901729016005993
ppo,InvertedDoublePendulum-v5,42,70,loss,13.749987784028054
ppo,InvertedDoublePendulum-v5,42,71,loss,20.813318564494452
ppo,InvertedDoublePendulum-v5,42,72,loss,16.620609922210374
ppo,InvertedDoublePendulum-v5,42,73,loss,14.017476625243823
ppo,InvertedDoublePendulum-v5,42,74,loss,12.950272245208422
ppo,InvertedDoublePendulum-v5,42,75,loss,11.648693427443504
ppo,InvertedDoublePendulum-v5,42,76,loss,12.089886298775673
ppo,InvertedDoublePendulum-v5,42,77,loss,14.724078453083832
ppo,InvertedDoublePendulum-v5,42,78,loss,10.026014169305563
ppo,InvertedDoublePendulum-v5,42,79,loss,16.49360439678033
ppo,InvertedDoublePendulum-v5,42,80,loss,14.989913391073545
ppo,InvertedDoublePendulum-v5,42,81,loss,17.45473057727019
ppo,InvertedDoublePendulum-v5,100,3072,episode_reward,6448.01384568925
ppo,InvertedDoublePendulum-v5,100,6144,episode_reward,7393.967418175884
ppo,InvertedDoublePendulum-v5,100,9216,episode_reward,7186.296944774235
ppo,InvertedDoublePendulum-v5,100,12288,episode_reward,5274.436248191704
ppo,InvertedDoublePendulum-v5,100,15360,episode_reward,6599.226617220659
ppo,InvertedDoublePendulum-v5,100,18432,episode_reward,6455.4798995796455
ppo,InvertedDoublePendulum-v5,100,21504,episode_reward,6606.760635371682
ppo,InvertedDoublePendulum-v5,100,24576,episode_reward,6643.406190260019
ppo,InvertedDoublePendulum-v5,100,27648,episode_reward,6526.934875658519
ppo,InvertedDoublePendulum-v5,100,30720,episode_reward,6549.720213963485
ppo,InvertedDoublePendulum-v5,100,33792,episode_reward,6538.615679462596
ppo,InvertedDoublePendulum-v5,100,36864,episode_reward,6557.040166745568
ppo,InvertedDoublePendulum-v5,100,39936,episode_reward,6604.806110195626
ppo,InvertedDoublePendulum-v5,100,43008,episode_reward,6612.895463449815
ppo,InvertedDoublePendulum-v5,100,46080,episode_reward,6593.697097445623
ppo,InvertedDoublePendulum-v5,100,49152,episode_reward,6604.046048022207
ppo,InvertedDoublePendulum-v5,100,52224,episode_reward,6617.130122795989
ppo,InvertedDoublePendulum-v5,100,55296,episode_reward,6613.5422650714345
ppo,InvertedDoublePendulum-v5,100,58368,episode_reward,6586.76042447914
ppo,InvertedDoublePendulum-v5,100,61440,episode_reward,6560.544528487103
